sp_danceability,sp_energy,sp_key,sp_loudness,sp_mode,sp_speechiness,sp_acousticness,sp_instrumentalness,sp_liveness,sp_valence,sp_tempo,sp_time_signature,track_id,artist_ids,genre_list,track_name,artist_names,filename,duration,ks_key,key_corr,camelot_key,overall_tempo,tempo_time_1,tempo_time_2,tempo_time_3,chroma_time_1,chroma_time_2,chroma_time_3,combined_segments,tempo_seg_0,chroma_seg_0,tempo_seg_1,chroma_seg_1,tempo_seg_2,chroma_seg_2,tempo_seg_3,chroma_seg_3
0.625,0.763,8,-4.997,0,0.129,0.147,0.0106,0.214,0.721,88.753,4,3sTN90bIP2cJ1783ctHykO,"['5Q81rlcTFh3k6DQJXPdsot', '13ubrt8QOOCPljQ2FL1Kca']","['hyperpop', 'east coast hip hop', 'hip hop', 'indie soul', 'vapor soul', 'rap', 'escape room', 'channel islands indie', 'trap']",Love,"Mura Masa, Daniela Lalita","Mura Masa, Daniela Lalita - Love.mp3",238.024,D# major,0.8244619473423558,5B,122.28260869565216,115.456,188.0,221.04533333333333,31.818666666666665,106.912,188.576,"['0', '31.819c', '106.912c', '115.456t', '188.0tc', '221.045t', '238.024']","(0, 115.456)","(0, 31.818666666666665)","(115.456, 188.0)","(31.818666666666665, 106.912)","(188.0, 221.04533333333333)","(106.912, 188.576)","(221.04533333333333, 238.024)","(188.576, 238.024)"
0.666,0.84,9,-5.997,1,0.0521,0.167,0.00817,0.173,0.377,96.611,4,3GROKC4eYt3KVWN3AyMCwL,['3LEjiFgpLbT1F0UgOE9qbg'],[],Made Your Mama Cry,Nana Lourdes,Nana Lourdes - Made Your Mama Cry.mp3,155.56,A# minor,0.7582530203174901,3A,96.98275862068964,18.805333333333333,34.218666666666664,100.096,17.066666666666666,76.53333333333333,89.36533333333334,"['0', '18.805t', '34.219t', '76.533c', '89.365c', '100.096t', '155.56']","(0, 18.805333333333333)","(0, 17.066666666666666)","(18.805333333333333, 34.218666666666664)","(17.066666666666666, 76.53333333333333)","(34.218666666666664, 100.096)","(76.53333333333333, 89.36533333333334)","(100.096, 155.56)","(89.36533333333334, 155.56)"
0.812,0.749,10,-6.389,0,0.0397,0.108,0.0,0.0599,0.841,134.971,4,56v8WEnGzLByGsDAXDiv4d,['6HvZYsbFfjnjFrWF950C9d'],"['k-pop', 'k-pop girl group']",ETA,NewJeans,NewJeans - ETA.mp3,149.67,D major,0.534636266763517,10B,133.92857142857142,7.477333333333333,36.53333333333333,49.25866666666667,7.541333333333333,131.89333333333337,136.128,"['0', '7.477tc', '36.533t', '49.259t', '136.128c', '149.67']","(0, 7.477333333333333)","(0, 7.541333333333333)","(7.477333333333333, 36.53333333333333)","(7.541333333333333, 131.89333333333337)","(36.53333333333333, 49.25866666666667)","(131.89333333333337, 136.128)","(49.25866666666667, 149.67)","(136.128, 149.67)"
0.599,0.446,10,-6.511,0,0.0833,0.731,0.0,0.105,0.567,179.877,4,5expoVGQPvXuwBBFuNGqBd,['6HvZYsbFfjnjFrWF950C9d'],"['k-pop', 'k-pop girl group']",Hurt,NewJeans,NewJeans - Hurt.mp3,173.57,D minor,0.5819857861315189,7A,90.7258064516129,80.064,84.66133333333333,127.02933333333333,21.49333333333333,144.704,169.62133333333333,"['0', '21.493c', '84.661t', '127.029t', '144.704c', '169.621c', '173.57']","(0, 80.064)","(0, 21.49333333333333)","(80.064, 84.66133333333333)","(21.49333333333333, 144.704)","(84.66133333333333, 127.02933333333333)","(144.704, 169.62133333333333)","(127.02933333333333, 173.57)","(169.62133333333333, 173.57)"
0.804,0.771,9,-4.067,0,0.0433,0.357,3.07e-06,0.108,0.739,126.956,4,65FftemJ1DbbZ45DUfHJXE,['6HvZYsbFfjnjFrWF950C9d'],"['k-pop', 'k-pop girl group']",OMG,NewJeans,NewJeans - OMG.mp3,211.037,A# minor,0.5968997808870802,3A,127.8409090909091,12.672,151.33866666666663,197.04533333333333,29.845333333333333,134.016,165.80266666666665,"['0', '12.672t', '29.845c', '134.016c', '151.339t', '165.803c', '197.045t', '211.037']","(0, 12.672)","(0, 29.845333333333333)","(12.672, 151.33866666666663)","(29.845333333333333, 134.016)","(151.33866666666663, 197.04533333333333)","(134.016, 165.80266666666665)","(197.04533333333333, 211.037)","(165.80266666666665, 211.037)"
0.479,0.59,10,-6.937,0,0.201,0.267,2.79e-06,0.108,0.424,99.65,4,2Q0zaBd4u0mwEd7KNppKEf,['5W5JelsLmCytPXmzN5w8fc'],[],Hold Up,Nick Smith,Nick Smith - Hold Up.mp3,175.526,A minor,0.5769131665569848,8A,117.1875,75.08266666666667,110.656,129.28,7.477333333333333,82.88,125.52533333333334,"['0', '7.477c', '75.083t', '82.88c', '110.656t', '129.28t', '175.526']","(0, 75.08266666666667)","(0, 7.477333333333333)","(75.08266666666667, 110.656)","(7.477333333333333, 82.88)","(110.656, 129.28)","(82.88, 125.52533333333334)","(129.28, 175.526)","(125.52533333333334, 175.526)"
0.903,0.833,11,-8.193,0,0.174,0.00429,0.809,0.121,0.338,125.007,4,5j0lAGiVaf45MKfF2yaBdI,['0FPoqGEZFwHQfu5tRPL08X'],['tech house'],Atmosphere,Niko The Kid,Niko The Kid - Atmosphere.mp3,200.795,A# minor,0.3459154260767104,3A,125.0,118.77333333333333,150.03733333333332,197.568,134.53866666666667,151.18933333333334,197.22666666666663,"['0', '118.773t', '134.539c', '150.037tc', '197.568t', '200.795']","(0, 118.77333333333333)","(0, 134.53866666666667)","(118.77333333333333, 150.03733333333332)","(134.53866666666667, 151.18933333333334)","(150.03733333333332, 197.568)","(151.18933333333334, 197.22666666666663)","(197.568, 200.795)","(197.22666666666663, 200.795)"
0.793,0.925,10,-3.928,0,0.0449,0.00164,0.558,0.037,0.423,128.017,4,68wDwfXRvvUTCG0KDG6LZn,['21AUdblPrTRzkvJn8FGrlk'],"['brostep', 'electro house', 'electronic trap']",Fear,NITTI,NITTI - Fear.mp3,180.0,A minor,0.5340398289609025,8A,127.8409090909091,43.370666666666665,59.616,102.76266666666666,13.525333333333334,89.93066666666667,121.664,"['0', '13.525c', '43.371t', '59.616t', '89.931c', '102.763t', '121.664c', '180.0']","(0, 43.370666666666665)","(0, 13.525333333333334)","(43.370666666666665, 59.616)","(13.525333333333334, 89.93066666666667)","(59.616, 102.76266666666666)","(89.93066666666667, 121.664)","(102.76266666666666, 180.0)","(121.664, 180.0)"
0.738,0.8,5,-3.971,0,0.049,0.113,0.00144,0.118,0.609,125.937,4,1J2HhduTRKXJ03sgjXhfG0,"['21AUdblPrTRzkvJn8FGrlk', '2HdmDZZKSZQPSpyKDb0T7w']","['brostep', 'electro house', 'electronic trap']",Sex Drive,"NITTI, Hadar Adora","NITTI, Hadar Adora - Sex Drive.mp3",175.038,G minor,0.7646318605463472,6A,125.0,51.46666666666667,83.49866666666667,96.90666666666668,52.85333333333333,83.616,161.344,"['0', '51.467tc', '83.499tc', '96.907t', '161.344c', '175.038']","(0, 51.46666666666667)","(0, 52.85333333333333)","(51.46666666666667, 83.49866666666667)","(52.85333333333333, 83.616)","(83.49866666666667, 96.90666666666668)","(83.616, 161.344)","(96.90666666666668, 175.038)","(161.344, 175.038)"
0.816,0.854,11,-5.523,1,0.051,0.000442,0.653,0.0608,0.3,124.026,4,3Nt13GFJxmmIibwIDV1GDP,['3VRyybsQu0MDG0F2LBxnv7'],"['house', 'tech house', 'bass house']",Dance,Noizu,Noizu - Dance.mp3,263.226,G minor,0.4355976116325973,6A,125.0,24.522666666666662,57.056,232.20266666666663,21.44,186.2613333333333,200.36266666666663,"['0', '24.523t', '57.056t', '186.261c', '200.363c', '232.203t', '263.226']","(0, 24.522666666666662)","(0, 21.44)","(24.522666666666662, 57.056)","(21.44, 186.2613333333333)","(57.056, 232.20266666666663)","(186.2613333333333, 200.36266666666663)","(232.20266666666663, 263.226)","(200.36266666666663, 263.226)"
0.704,0.955,2,-7.418,1,0.0825,0.00216,0.728,0.595,0.607,126.011,4,0LPRXLByEX5pLvdgw3ABpJ,['3VRyybsQu0MDG0F2LBxnv7'],"['house', 'tech house', 'bass house']",For Your Soul,Noizu,Noizu - For Your Soul.mp3,175.632,F minor,0.4713578027988212,4A,125.0,18.453333333333333,32.59733333333333,171.50933333333333,34.090666666666664,80.18133333333333,125.51466666666668,"['0', '18.453t', '32.597tc', '80.181c', '125.515c', '171.509t', '175.632']","(0, 18.453333333333333)","(0, 34.090666666666664)","(18.453333333333333, 32.59733333333333)","(34.090666666666664, 80.18133333333333)","(32.59733333333333, 171.50933333333333)","(80.18133333333333, 125.51466666666668)","(171.50933333333333, 175.632)","(125.51466666666668, 175.632)"
0.801,0.764,9,-6.373,1,0.0509,0.00563,0.921,0.0887,0.656,124.03,4,7tGfSaUdygABlAYfwgHg2B,['3VRyybsQu0MDG0F2LBxnv7'],"['house', 'tech house', 'bass house']",Jungle,Noizu,Noizu - Jungle.mp3,218.71,A# major,0.5978180877050809,6B,125.0,17.034666666666666,170.688,175.68,92.90666666666668,101.216,185.76,"['0', '17.035t', '92.907c', '101.216c', '175.68t', '185.76c', '218.71']","(0, 17.034666666666666)","(0, 92.90666666666668)","(17.034666666666666, 170.688)","(92.90666666666668, 101.216)","(170.688, 175.68)","(101.216, 185.76)","(175.68, 218.71)","(185.76, 218.71)"
0.801,0.873,6,-5.812,0,0.0894,0.001,0.573,0.0639,0.79,123.978,4,5SD3MnYc8Mhpa5S3ojfIZj,['3VRyybsQu0MDG0F2LBxnv7'],"['house', 'tech house', 'bass house']",Lasers,Noizu,Noizu - Lasers.mp3,217.667,F# minor,0.2812275357857886,11A,125.0,124.18133333333331,138.28266666666667,156.74666666666667,123.97866666666668,139.33866666666663,151.97866666666667,"['0', '124.181t', '138.283tc', '156.747t', '217.667']","(0, 124.18133333333331)","(0, 123.97866666666668)","(124.18133333333331, 138.28266666666667)","(123.97866666666668, 139.33866666666663)","(138.28266666666667, 156.74666666666667)","(139.33866666666663, 151.97866666666667)","(156.74666666666667, 217.667)","(151.97866666666667, 217.667)"
0.785,0.96,6,-6.132,1,0.0429,0.00197,0.873,0.346,0.863,125.027,4,5OJstti1yVNr5MFHbByrUn,['3VRyybsQu0MDG0F2LBxnv7'],"['house', 'tech house', 'bass house']",No More,Noizu,Noizu - No More.mp3,158.116,F minor,0.3918125908513029,4A,125.0,17.578666666666667,40.864,156.384,92.94933333333331,125.19466666666666,155.06133333333332,"['0', '17.579t', '40.864t', '92.949c', '125.195c', '156.384t', '158.116']","(0, 17.578666666666667)","(0, 92.94933333333331)","(17.578666666666667, 40.864)","(92.94933333333331, 125.19466666666666)","(40.864, 156.384)","(125.19466666666666, 155.06133333333332)","(156.384, 158.116)","(155.06133333333332, 158.116)"
0.833,0.965,6,-5.215,0,0.0528,0.0687,0.135,0.0927,0.922,123.994,4,1pMK3CNjKECeAavfhMi1kn,"['3VRyybsQu0MDG0F2LBxnv7', '7GQsOji7pfixzkLt63awo5']","['house', 'tech house', 'electro house', 'bass house']",4 The People,"Noizu, Tony Romera","Noizu, Tony Romera - 4 The People.mp3",189.274,E minor,0.3235626520342299,9A,125.0,14.378666666666666,124.42666666666666,140.58666666666667,32.34133333333333,94.72,140.72533333333334,"['0', '14.379t', '32.341c', '94.72c', '124.427t', '140.587tc', '189.274']","(0, 14.378666666666666)","(0, 32.34133333333333)","(14.378666666666666, 124.42666666666666)","(32.34133333333333, 94.72)","(124.42666666666666, 140.58666666666667)","(94.72, 140.72533333333334)","(140.58666666666667, 189.274)","(140.72533333333334, 189.274)"
0.797,0.78,10,-8.943,0,0.184,0.478,0.896,0.379,0.207,123.997,4,0ubMyV1R1LPlUx1NnqB1jK,"['21mKp7DqtSNHhCAU2ugvUw', '4xnihxcoXWK3UqryOSnbw5', '2SrWifjYv7b5tR8EzEmn1x']","['industrial pop', 'indietronica', 'alt z', 'edm', 'chillwave']",Falls - Golden Features Remix,"ODESZA, Sasha Alex Sloan, Golden Features","ODESZA, Sasha Alex Sloan - Falls - Golden Features Remix.mp3",296.045,A minor,0.4627467124592715,8A,125.0,32.256,61.57866666666666,79.69066666666667,30.453333333333333,145.14133333333334,170.96533333333332,"['0', '32.256t', '61.579t', '79.691t', '145.141c', '170.965c', '296.045']","(0, 32.256)","(0, 30.453333333333333)","(32.256, 61.57866666666666)","(30.453333333333333, 145.14133333333334)","(61.57866666666666, 79.69066666666667)","(145.14133333333334, 170.96533333333332)","(79.69066666666667, 296.045)","(170.96533333333332, 296.045)"
0.689,0.875,11,-3.219,0,0.0454,0.000395,0.23,0.704,0.292,130.04,4,2uI5yyd0gSq2uqwjHWdiGs,"['7ERTOmWXRyme5WJUpXVVSl', '1FWowTsaucHkPDgmAGGk4T', '4z127TOoCMB8oNtULhoYRd']","['japanese edm', 'brostep', 'electronic trap', 'dubstep']",Okami,"Oski, Allen Mock, Herbalistek","Oski, Allen Mock, Herbalistek - Okami.mp3",193.913,G# major,0.5885139608559181,4B,130.8139534883721,52.42666666666667,60.266666666666666,175.75466666666668,5.6,14.954666666666666,42.48533333333334,"['0', '5.6c', '14.955c', '42.485c', '52.427t', '60.267t', '175.755t', '193.913']","(0, 52.42666666666667)","(0, 5.6)","(52.42666666666667, 60.266666666666666)","(5.6, 14.954666666666666)","(60.266666666666666, 175.75466666666668)","(14.954666666666666, 42.48533333333334)","(175.75466666666668, 193.913)","(42.48533333333334, 193.913)"
0.66,0.768,9,-7.515,1,0.0815,0.00778,0.00142,0.0669,0.164,124.038,4,6wLujYsftQ9tGIvf54lrkz,['6hs7DlQVJTvFgN7DyzkdnX'],['future bounce'],Start Again,OVSKY,OVSKY - Start Again.mp3,144.707,D# major,0.7783110808037385,5B,125.0,34.464,64.02133333333333,113.99466666666666,18.730666666666668,79.072,114.03733333333334,"['0', '18.731c', '34.464t', '64.021t', '79.072c', '113.995tc', '144.707']","(0, 34.464)","(0, 18.730666666666668)","(34.464, 64.02133333333333)","(18.730666666666668, 79.072)","(64.02133333333333, 113.99466666666666)","(79.072, 114.03733333333334)","(113.99466666666666, 144.707)","(114.03733333333334, 144.707)"
0.651,0.93,4,-3.961,0,0.248,0.00244,0.393,0.497,0.0996,169.961,4,7CQh5cvBqMxlKIghGvO6s1,"['7yPPzu5UdAK7yagQqjEZQm', '25fqWEebq6PoiGQIHIrdtv']","['edm', 'brostep', 'electro house', 'electronic trap']",MDR,"Party Favor, Baauer","Party Favor, Baauer - MDR.mp3",175.37,F# minor,0.479204696690306,11A,112.5,34.32533333333333,79.424,102.72,11.370666666666668,34.752,127.34933333333332,"['0', '11.371c', '34.325tc', '79.424t', '102.72t', '127.349c', '175.37']","(0, 34.32533333333333)","(0, 11.370666666666668)","(34.32533333333333, 79.424)","(11.370666666666668, 34.752)","(79.424, 102.72)","(34.752, 127.34933333333332)","(102.72, 175.37)","(127.34933333333332, 175.37)"
0.772,0.809,7,-6.195,1,0.0667,0.0233,0.329,0.125,0.349,127.024,4,3jr2iqcQhBHhvYbaQQTHgN,['4F61H4lx1js4wtWfb2Rfnt'],['pop edm'],Break It Down,Party Pupils,Party Pupils - Break It Down.mp3,166.104,A major,0.3027136824580846,11B,127.8409090909091,75.296,103.66933333333331,151.328,30.112,75.456,105.664,"['0', '30.112c', '75.296tc', '103.669tc', '151.328t', '166.104']","(0, 75.296)","(0, 30.112)","(75.296, 103.66933333333331)","(30.112, 75.456)","(103.66933333333331, 151.328)","(75.456, 105.664)","(151.328, 166.104)","(105.664, 166.104)"
0.821,0.844,10,-6.266,0,0.276,0.0168,6.43e-05,0.3,0.754,116.07,4,2KHupxlysbCj6q6zWnSF8O,['6TFOalvhHRXh8JmQTVSoyY'],[],matingcall.exe,Pedestrian Tactics,Pedestrian Tactics - matingcall.exe.mp3,233.336,D minor,0.4314658192457509,7A,117.1875,13.696,116.832,149.80266666666665,21.10933333333333,117.32266666666666,135.968,"['0', '13.696t', '21.109c', '116.832tc', '135.968c', '149.803t', '233.336']","(0, 13.696)","(0, 21.10933333333333)","(13.696, 116.832)","(21.10933333333333, 117.32266666666666)","(116.832, 149.80266666666665)","(117.32266666666666, 135.968)","(149.80266666666665, 233.336)","(135.968, 233.336)"
0.781,0.924,7,-4.97,1,0.09,0.000932,0.0136,0.157,0.394,105.026,4,0DsAxHjchu8vzMrumD3KsR,['6TFOalvhHRXh8JmQTVSoyY'],[],Nerds Trying To Dance,Pedestrian Tactics,Pedestrian Tactics - Nerds Trying To Dance.mp3,178.124,F minor,0.4155150707582052,4A,140.625,18.176,129.04533333333333,131.488,9.536,96.71466666666667,114.67733333333334,"['0', '9.536c', '18.176t', '96.715c', '114.677c', '131.488t', '178.124']","(0, 18.176)","(0, 9.536)","(18.176, 129.04533333333333)","(9.536, 96.71466666666667)","(129.04533333333333, 131.488)","(96.71466666666667, 114.67733333333334)","(131.488, 178.124)","(114.67733333333334, 178.124)"
0.852,0.932,9,-6.029,0,0.0562,0.00564,0.0136,0.0556,0.924,122.987,4,3Pq5TLwSJ5JvKqG9Ugh3yS,"['4nc9ASzzzNhX5x4Dttcklw', '6VaCJv2KP3kU8uZiezGkgM']",[],Breakfast,"PEZNT, Born I","PEZNT, Born I - Breakfast.mp3",238.923,D# minor,0.3809027016139927,2A,122.28260869565216,32.704,129.00266666666667,178.92266666666666,126.90133333333333,153.696,175.776,"['0', '32.704t', '129.003t', '153.696c', '178.923t', '238.923']","(0, 32.704)","(0, 126.90133333333333)","(32.704, 129.00266666666667)","(126.90133333333333, 153.696)","(129.00266666666667, 178.92266666666666)","(153.696, 175.776)","(178.92266666666666, 238.923)","(175.776, 238.923)"
0.809,0.904,4,-6.46,0,0.0747,0.0523,0.547,0.0802,0.201,125.002,4,5D59kJUcYmJPLDcx0Co2ol,['1bJJlRHoc1UVeqzxcrPLIw'],['la pop'],Designs for You,Phantoms,Phantoms - Designs for You.mp3,227.153,C major,0.6347164687328019,8B,125.0,30.592,44.98133333333333,215.968,30.794666666666668,45.13066666666667,215.60533333333333,"['0', '30.592tc', '44.981tc', '215.968t', '227.153']","(0, 30.592)","(0, 30.794666666666668)","(30.592, 44.98133333333333)","(30.794666666666668, 45.13066666666667)","(44.98133333333333, 215.968)","(45.13066666666667, 215.60533333333333)","(215.968, 227.153)","(215.60533333333333, 227.153)"
0.68,0.701,9,-8.158,0,0.0443,0.004,0.874,0.0985,0.754,109.023,4,7gI0lcz9cfzVN0jPYTjP3e,['1bJJlRHoc1UVeqzxcrPLIw'],['la pop'],Do It Again,Phantoms,Phantoms - Do It Again.mp3,220.374,G major,0.652323965454121,9B,108.17307692307692,39.95733333333333,82.208,109.10933333333334,32.416,79.49866666666667,115.41333333333333,"['0', '32.416c', '39.957t', '82.208t', '109.109t', '115.413c', '220.374']","(0, 39.95733333333333)","(0, 32.416)","(39.95733333333333, 82.208)","(32.416, 79.49866666666667)","(82.208, 109.10933333333334)","(79.49866666666667, 115.41333333333333)","(109.10933333333334, 220.374)","(115.41333333333333, 220.374)"
0.745,0.8,11,-5.606,0,0.0361,0.0209,0.000479,0.113,0.314,122.008,4,4nx4h17pRj1ikT0hZecR8z,"['1bJJlRHoc1UVeqzxcrPLIw', '2y9j8qUwBMGPYPQJJxmYzD']","['la pop', 'alt z']",Say It,"Phantoms, Anna Clendening","Phantoms, Anna Clendening - Say It.mp3",199.963,A# major,0.4457375213030374,6B,122.28260869565216,118.016,147.84,193.4933333333333,118.368,149.28,193.28,"['0', '118.016tc', '147.84tc', '193.493t', '199.963']","(0, 118.016)","(0, 118.368)","(118.016, 147.84)","(118.368, 149.28)","(147.84, 193.4933333333333)","(149.28, 193.28)","(193.4933333333333, 199.963)","(193.28, 199.963)"
0.574,0.922,6,-6.309,1,0.042,0.0151,0.453,0.0835,0.705,126.002,4,1MPfyPFjBE0e9GGWImKlXf,"['1bJJlRHoc1UVeqzxcrPLIw', '0AkL5tzM3UsDlWak9E0OwH']","['la pop', 'neo-singer-songwriter']",Lay It All On Me,"Phantoms, Jem Cooke","Phantoms, Jem Cooke - Lay It All On Me.mp3",223.88,B major,0.5150715485818456,1B,125.0,35.936,99.04,221.4933333333333,33.48266666666667,130.016,160.032,"['0', '35.936t', '99.04t', '130.016c', '160.032c', '221.493t', '223.88']","(0, 35.936)","(0, 33.48266666666667)","(35.936, 99.04)","(33.48266666666667, 130.016)","(99.04, 221.4933333333333)","(130.016, 160.032)","(221.4933333333333, 223.88)","(160.032, 223.88)"
0.751,0.663,0,-6.373,0,0.0429,0.272,0.00607,0.111,0.423,125.953,4,0nXkI0UArAYTYklIiurfhj,"['1bJJlRHoc1UVeqzxcrPLIw', '5nQybVOGIy5TZ1XK9CaDiS']","['la pop', 'uk pop', 'isle of wight indie']",Moonlight,"Phantoms, Sarah Close","Phantoms, Sarah Close - Moonlight.mp3",221.575,E major,0.6004986495559433,12B,125.0,45.29066666666667,152.07466666666667,213.99466666666663,15.210666666666668,213.376,216.93866666666668,"['0', '15.211c', '45.291t', '152.075t', '213.995tc', '221.575']","(0, 45.29066666666667)","(0, 15.210666666666668)","(45.29066666666667, 152.07466666666667)","(15.210666666666668, 213.376)","(152.07466666666667, 213.99466666666663)","(213.376, 216.93866666666668)","(213.99466666666663, 221.575)","(216.93866666666668, 221.575)"
0.946,0.698,7,-4.762,1,0.136,0.0183,0.902,0.211,0.825,124.018,4,5ADOq3ZORUPspXasfkZvfp,['3g5Lhsq7cSJEK39BzKgIUe'],['bass house'],Keepmastik,Phlegmatic Dogs,Phlegmatic Dogs - Keepmastik.mp3,279.262,A# major,0.7364146412682971,6B,125.0,139.12533333333334,154.82666666666665,169.856,31.157333333333334,59.232,247.81866666666667,"['0', '31.157c', '59.232c', '139.125t', '154.827t', '169.856t', '247.819c', '279.262']","(0, 139.12533333333334)","(0, 31.157333333333334)","(139.12533333333334, 154.82666666666665)","(31.157333333333334, 59.232)","(154.82666666666665, 169.856)","(59.232, 247.81866666666667)","(169.856, 279.262)","(247.81866666666667, 279.262)"
0.783,0.501,0,-5.716,0,0.299,0.699,0.026,0.109,0.68,93.112,4,4hYquq1GkD528TZhacrgn9,"['1rQItbnVgtRiJkTxHRBUc0', '4E4S0YNpOiCwsoaMxYKH6z']",['future bass'],Polkadot,"Player Dave, REXEX","Player Dave, REXEX - Polkadot.mp3",113.548,F minor,0.5617507050001691,4A,93.75,9.024,16.48,67.616,19.722666666666665,63.02933333333333,71.34933333333333,"['0', '9.024t', '16.48tc', '67.616tc', '113.548']","(0, 9.024)","(0, 19.722666666666665)","(9.024, 16.48)","(19.722666666666665, 63.02933333333333)","(16.48, 67.616)","(63.02933333333333, 71.34933333333333)","(67.616, 113.548)","(71.34933333333333, 113.548)"
0.351,0.855,1,-4.965,1,0.212,0.0194,0.0,0.182,0.495,127.949,4,3cnjyKtLaVD823tvE1OKr2,['3dz0NnIZhtKKeXZxLOxCam'],"['progressive electro house', 'edm', 'complextro', 'pop dance', 'electro house']",Get Your Wish - DJ NOT PORTER ROBINSON Remix,Porter Robinson,Porter Robinson - Get Your Wish - DJ NOT PORTER ROBINSON Remix.mp3,212.499,B major,0.4898747503244807,1B,127.8409090909091,79.65866666666666,158.77333333333334,191.04,50.35733333333334,79.712,176.75733333333332,"['0', '50.357c', '79.659tc', '158.773t', '176.757c', '191.04t', '212.499']","(0, 79.65866666666666)","(0, 50.35733333333334)","(79.65866666666666, 158.77333333333334)","(50.35733333333334, 79.712)","(158.77333333333334, 191.04)","(79.712, 176.75733333333332)","(191.04, 212.499)","(176.75733333333332, 212.499)"
0.455,0.373,10,-12.854,1,0.0325,0.77,0.0443,0.0682,0.375,100.74,4,70gDh9HAjzlRjEyrlR3y9d,['3dz0NnIZhtKKeXZxLOxCam'],"['progressive electro house', 'edm', 'complextro', 'pop dance', 'electro house']",Lifelike,Porter Robinson,Porter Robinson - Lifelike.mp3,92.413,D major,0.8182015845650625,10B,100.44642857142856,1.056,28.096,88.224,22.282666666666668,53.13066666666667,74.42133333333334,"['0', '1.056t', '22.283c', '28.096t', '53.131c', '74.421c', '88.224t', '92.413']","(0, 1.056)","(0, 22.282666666666668)","(1.056, 28.096)","(22.282666666666668, 53.13066666666667)","(28.096, 88.224)","(53.13066666666667, 74.42133333333334)","(88.224, 92.413)","(74.42133333333334, 92.413)"
